Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365>2.5,B365<2.5,Avg>2.5,Avg<2.5
IT1,07/01/2024,Empoli,Milan,0,3,A,1.75,2.05,1.77,2.08
IT1,07/01/2024,Torino,Napoli,3,0,H,2.2,1.65,2.19,1.69
IT1,07/01/2024,Udinese,Lazio,1,2,A,2.2,1.65,2.24,1.66
IT1,07/01/2024,Salernitana,Juventus,1,2,A,1.95,1.95,1.9,1.93
IT1,07/01/2024,Roma,Atalanta,1,1,D,2.15,1.67,2.16,1.71
IT1,13/01/2024,Genoa,Torino,0,0,D,2.7,1.44,2.69,1.47
IT1,13/01/2024,Napoli,Salernitana,2,1,H,1.57,2.35,1.55,2.44
IT1,13/01/2024,Verona,Empoli,2,1,H,2.1,1.7,2.14,1.73
IT1,13/01/2024,Monza,Inter,1,5,A,1.88,2.02,1.83,2.01
IT1,14/01/2024,Lazio,Lecce,1,0,H,2.1,1.7,2.15,1.72
IT1,14/01/2024,Cagliari,Bologna,2,1,H,2.4,1.53,2.44,1.57
IT1,14/01/2024,Fiorentina,Udinese,2,2,D,2.06,1.84,2.01,1.82
IT1,14/01/2024,Milan,Roma,3,1,H,2.15,1.67,2.19,1.69
IT1,15/01/2024,Atalanta,Frosinone,5,0,H,1.62,2.25,1.64,2.28
IT1,16/01/2024,Juventus,Sassuolo,3,0,H,1.73,2.08,1.71,2.14
IT1,20/01/2024,Roma,Verona,2,1,H,2.08,1.73,2.11,1.75
IT1,20/01/2024,Udinese,Milan,2,3,A,1.91,1.99,1.87,1.95
IT1,21/01/2024,Frosinone,Cagliari,3,1,H,2.01,1.89,1.94,1.88
IT1,21/01/2024,Empoli,Monza,3,0,H,2.08,1.82,2.01,1.82
IT1,21/01/2024,Salernitana,Genoa,1,2,A,2.4,1.53,2.43,1.56
IT1,21/01/2024,Lecce,Juventus,0,3,A,2.35,1.57,2.36,1.59
IT1,26/01/2024,Cagliari,Torino,1,2,A,2.4,1.53,2.42,1.58
IT1,27/01/2024,Atalanta,Udinese,2,0,H,1.73,2.08,1.75,2.1
IT1,27/01/2024,Juventus,Empoli,1,1,D,1.87,2.03,1.85,1.98
IT1,27/01/2024,Milan,Bologna,2,2,D,2.08,1.73,2.07,1.78
IT1,28/01/2024,Genoa,Lecce,2,1,H,2.6,1.48,2.62,1.49
IT1,28/01/2024,Monza,Sassuolo,1,0,H,1.75,2.05,1.74,2.1
IT1,28/01/2024,Verona,Frosinone,1,1,D,2.03,1.87,1.97,1.85
IT1,28/01/2024,Lazio,Napoli,0,0,D,2.25,1.62,2.28,1.64
IT1,28/01/2024,Fiorentina,Inter,0,1,A,1.97,1.93,1.91,1.91
IT1,29/01/2024,Salernitana,Roma,1,2,A,2.08,1.73,2.09,1.75
IT1,02/02/2024,Lecce,Fiorentina,3,2,H,2.15,1.67,2.18,1.7
IT1,03/02/2024,Empoli,Genoa,0,0,D,2.5,1.5,2.46,1.56
IT1,03/02/2024,Udinese,Monza,0,0,D,2.04,1.86,1.96,1.84
IT1,03/02/2024,Frosinone,Milan,2,3,A,1.6,2.3,1.62,2.32
IT1,03/02/2024,Bologna,Sassuolo,4,2,H,2.05,1.85,1.99,1.84
IT1,04/02/2024,Torino,Salernitana,0,0,D,2.15,1.67,2.15,1.7
IT1,04/02/2024,Napoli,Verona,2,1,H,1.87,2.03,1.82,2.01
IT1,04/02/2024,Atalanta,Lazio,3,1,H,2.15,1.67,2.18,1.69
IT1,04/02/2024,Inter,Juventus,1,0,H,2.2,1.65,2.26,1.65
IT1,05/02/2024,Roma,Cagliari,4,0,H,1.87,2.03,1.84,1.98
IT1,09/02/2024,Salernitana,Empoli,1,3,A,2.35,1.57,2.35,1.61
IT1,10/02/2024,Cagliari,Lazio,1,3,A,2.3,1.6,2.32,1.62
IT1,10/02/2024,Roma,Inter,2,4,A,2.15,1.67,2.2,1.69
IT1,10/02/2024,Sassuolo,Torino,1,1,D,2.05,1.75,2.05,1.78
IT1,11/02/2024,Fiorentina,Frosinone,5,1,H,1.75,2.05,1.77,2.07
IT1,11/02/2024,Bologna,Lecce,4,0,H,2.2,1.65,2.25,1.66
IT1,11/02/2024,Monza,Verona,0,0,D,2.2,1.65,2.19,1.69
IT1,11/02/2024,Genoa,Atalanta,1,4,A,2.2,1.65,2.23,1.66
IT1,11/02/2024,Milan,Napoli,1,0,H,1.8,2,1.79,2.04
IT1,12/02/2024,Juventus,Udinese,0,1,A,2.04,1.86,1.99,1.83
IT1,14/02/2024,Bologna,Fiorentina,2,0,H,2.2,1.65,2.23,1.67
IT1,16/02/2024,Torino,Lecce,2,0,H,2.25,1.62,2.33,1.62
IT1,16/02/2024,Inter,Salernitana,4,0,H,1.44,2.7,1.46,2.72
IT1,17/02/2024,Napoli,Genoa,1,1,D,2.1,1.7,2.11,1.74
IT1,17/02/2024,Verona,Juventus,2,2,D,2.3,1.6,2.32,1.62
IT1,17/02/2024,Atalanta,Sassuolo,3,0,H,1.48,2.6,1.49,2.61
IT1,18/02/2024,Lazio,Bologna,1,2,A,2.5,1.5,2.47,1.53
IT1,18/02/2024,Empoli,Fiorentina,1,1,D,2.1,1.7,2.08,1.76
IT1,18/02/2024,Udinese,Cagliari,1,1,D,2.05,1.75,2.04,1.79
IT1,18/02/2024,Frosinone,Roma,0,3,A,1.73,2.08,1.74,2.11
IT1,18/02/2024,Monza,Milan,4,2,H,1.97,1.93,1.91,1.9
IT1,22/02/2024,Torino,Lazio,0,2,A,2.7,1.44,2.67,1.47
IT1,23/02/2024,Bologna,Verona,2,0,H,2.1,1.7,2.15,1.72
IT1,24/02/2024,Sassuolo,Empoli,2,3,A,2.03,1.87,1.97,1.86
IT1,24/02/2024,Salernitana,Monza,0,2,A,2.1,1.7,2.11,1.75
IT1,24/02/2024,Genoa,Udinese,2,0,H,2.6,1.48,2.57,1.51
IT1,25/02/2024,Juventus,Frosinone,3,2,H,1.67,2.15,1.69,2.19
IT1,25/02/2024,Cagliari,Napoli,1,1,D,1.88,2.02,1.85,1.98
IT1,25/02/2024,Lecce,Inter,0,4,A,1.73,2.08,1.75,2.09
IT1,25/02/2024,Milan,Atalanta,1,1,D,1.75,2.05,1.77,2.07
IT1,26/02/2024,Roma,Torino,3,2,H,2.4,1.53,2.39,1.58
IT1,26/02/2024,Fiorentina,Lazio,2,1,H,2.2,1.65,2.2,1.67
IT1,28/02/2024,Sassuolo,Napoli,1,6,A,1.7,2.1,1.7,2.17
IT1,28/02/2024,Inter,Atalanta,4,0,H,1.75,2.05,1.78,2.07
IT1,01/03/2024,Lazio,Milan,0,1,A,2.1,1.7,2.14,1.73
IT1,02/03/2024,Udinese,Salernitana,1,1,D,2.05,1.85,1.99,1.84
IT1,02/03/2024,Monza,Roma,1,4,A,2.03,1.87,1.99,1.84
IT1,02/03/2024,Torino,Fiorentina,0,0,D,2.4,1.53,2.42,1.58
IT1,03/03/2024,Verona,Sassuolo,1,0,H,2.03,1.87,1.96,1.86
IT1,03/03/2024,Empoli,Cagliari,0,1,A,2.1,1.7,2.11,1.74
IT1,03/03/2024,Frosinone,Lecce,1,1,D,1.99,1.91,1.91,1.91
IT1,03/03/2024,Atalanta,Bologna,1,2,A,2.08,1.73,2.07,1.77
IT1,03/03/2024,Napoli,Juventus,2,1,H,2.35,1.57,2.35,1.6
IT1,04/03/2024,Inter,Genoa,2,1,H,1.75,2.05,1.76,2.07
IT1,08/03/2024,Napoli,Torino,1,1,D,2.2,1.65,2.23,1.68
IT1,09/03/2024,Cagliari,Salernitana,4,2,H,2.02,1.88,1.97,1.86
IT1,09/03/2024,Sassuolo,Frosinone,1,0,H,1.65,2.2,1.66,2.25
IT1,09/03/2024,Bologna,Inter,0,1,A,2.1,1.7,2.12,1.74
IT1,09/03/2024,Genoa,Monza,2,3,A,2.4,1.53,2.47,1.56
IT1,10/03/2024,Lecce,Verona,0,1,A,2.3,1.6,2.36,1.61
IT1,10/03/2024,Milan,Empoli,1,0,H,1.7,2.1,1.73,2.12
IT1,10/03/2024,Juventus,Atalanta,2,2,D,2.1,1.7,2.13,1.72
IT1,10/03/2024,Fiorentina,Roma,2,2,D,2.07,1.83,2.01,1.8
IT1,11/03/2024,Lazio,Udinese,1,2,A,2.15,1.67,2.2,1.68
IT1,15/03/2024,Empoli,Bologna,0,1,A,2.35,1.57,2.37,1.6
IT1,16/03/2024,Monza,Cagliari,1,0,H,2,1.9,1.95,1.88
IT1,16/03/2024,Udinese,Torino,0,2,A,2.6,1.48,2.6,1.5
IT1,16/03/2024,Salernitana,Lecce,0,1,A,2.1,1.7,2.15,1.72
IT1,16/03/2024,Frosinone,Lazio,2,3,A,1.87,2.03,1.84,1.99
IT1,17/03/2024,Juventus,Genoa,0,0,D,2.2,1.65,2.23,1.67
IT1,17/03/2024,Verona,Milan,1,3,A,2.05,1.85,2,1.84
IT1,17/03/2024,Roma,Sassuolo,1,0,H,1.6,2.3,1.59,2.37
IT1,17/03/2024,Inter,Napoli,1,1,D,1.73,2.08,1.73,2.12
IT1,30/03/2024,Napoli,Atalanta,0,3,A,1.8,2,1.8,2.04
IT1,30/03/2024,Genoa,Frosinone,1,1,D,2.05,1.85,2.02,1.81
IT1,30/03/2024,Torino,Monza,1,0,H,2.3,1.6,2.3,1.63
IT1,30/03/2024,Lazio,Juventus,1,0,H,2.35,1.57,2.41,1.58
IT1,30/03/2024,Fiorentina,Milan,1,2,A,2.01,1.89,1.94,1.87
IT1,01/04/2024,Bologna,Salernitana,3,0,H,1.8,2,1.79,2.04
IT1,01/04/2024,Cagliari,Verona,1,1,D,2.1,1.7,2.14,1.72
IT1,01/04/2024,Sassuolo,Udinese,1,1,D,2.07,1.83,2.03,1.8
IT1,01/04/2024,Lecce,Roma,0,0,D,2.07,1.83,2.03,1.79
IT1,01/04/2024,Inter,Empoli,2,0,H,1.5,2.5,1.51,2.55
IT1,05/04/2024,Salernitana,Sassuolo,2,2,D,1.9,2,1.87,1.96
IT1,06/04/2024,Milan,Lecce,3,0,H,1.7,2.1,1.73,2.13
IT1,06/04/2024,Roma,Lazio,1,0,H,2.15,1.67,2.19,1.69
IT1,06/04/2024,Empoli,Torino,3,2,H,2.5,1.5,2.5,1.54
IT1,07/04/2024,Frosinone,Bologna,0,0,D,1.95,1.95,1.91,1.91
IT1,07/04/2024,Monza,Napoli,2,4,A,1.8,2,1.8,2.04
IT1,07/04/2024,Cagliari,Atalanta,2,1,H,1.75,2.05,1.76,2.09
IT1,07/04/2024,Verona,Genoa,1,2,A,2.5,1.5,2.55,1.52
IT1,07/04/2024,Juventus,Fiorentina,1,0,H,2.15,1.67,2.18,1.7
IT1,08/04/2024,Udinese,Inter,1,2,A,1.75,2.05,1.76,2.07
IT1,12/04/2024,Lazio,Salernitana,4,1,H,1.8,2,1.78,2.06
IT1,13/04/2024,Lecce,Empoli,1,0,H,2.3,1.62,2.3,1.63
IT1,13/04/2024,Torino,Juventus,0,0,D,2.63,1.5,2.59,1.5
IT1,13/04/2024,Bologna,Monza,0,0,D,2.04,1.86,2,1.83
IT1,14/04/2024,Napoli,Frosinone,2,2,D,1.53,2.5,1.51,2.54
IT1,14/04/2024,Sassuolo,Milan,3,3,D,1.67,2.2,1.68,2.22
IT1,14/04/2024,Inter,Cagliari,2,2,D,1.44,2.75,1.42,2.83
IT1,15/04/2024,Fiorentina,Genoa,1,1,D,2.1,1.73,2.05,1.78
IT1,15/04/2024,Atalanta,Verona,2,2,D,1.73,2.1,1.73,2.12
IT1,19/04/2024,Genoa,Lazio,0,1,A,2.38,1.57,2.39,1.59
IT1,19/04/2024,Cagliari,Juventus,2,2,D,2.2,1.67,2.27,1.65
IT1,20/04/2024,Empoli,Napoli,1,0,H,1.73,2.1,1.77,2.08
IT1,20/04/2024,Verona,Udinese,1,0,H,2.2,1.67,2.22,1.66
IT1,21/04/2024,Sassuolo,Lecce,0,3,A,2,1.9,1.96,1.87
IT1,21/04/2024,Torino,Frosinone,0,0,D,2,1.9,1.94,1.88
IT1,21/04/2024,Salernitana,Fiorentina,0,2,A,1.8,2,1.8,2.02
IT1,21/04/2024,Monza,Atalanta,1,2,A,1.89,2.01,1.85,1.97
IT1,22/04/2024,Roma,Bologna,1,3,A,2.38,1.57,2.4,1.58
IT1,22/04/2024,Milan,Inter,1,2,A,1.73,2.1,1.73,2.13
IT1,25/04/2024,Udinese,Roma,1,2,A,2.1,1.73,2.06,1.78
IT1,26/04/2024,Frosinone,Salernitana,3,0,H,1.57,2.38,1.58,2.4
IT1,27/04/2024,Lecce,Monza,1,1,D,2.2,1.67,2.22,1.67
IT1,27/04/2024,Juventus,Milan,0,0,D,2.04,1.86,2.01,1.83
IT1,27/04/2024,Lazio,Verona,1,0,H,2.1,1.73,2.06,1.78
IT1,28/04/2024,Inter,Torino,2,0,H,2,1.8,2.03,1.81
IT1,28/04/2024,Bologna,Udinese,1,1,D,2.1,1.73,2.09,1.75
IT1,28/04/2024,Atalanta,Empoli,2,0,H,1.73,2.1,1.69,2.18
IT1,28/04/2024,Napoli,Roma,2,2,D,1.92,1.98,1.88,1.94
IT1,28/04/2024,Fiorentina,Sassuolo,5,1,H,1.73,2.1,1.76,2.09
IT1,29/04/2024,Genoa,Cagliari,3,0,H,2.3,1.62,2.3,1.62
IT1,03/05/2024,Torino,Bologna,0,0,D,2.75,1.44,2.69,1.47
IT1,04/05/2024,Monza,Lazio,2,2,D,2.04,1.86,1.97,1.86
IT1,04/05/2024,Sassuolo,Inter,1,0,H,1.53,2.5,1.52,2.52
IT1,05/05/2024,Cagliari,Lecce,1,1,D,2.2,1.67,2.2,1.68
IT1,05/05/2024,Empoli,Frosinone,0,0,D,1.95,1.95,1.87,1.9
IT1,05/05/2024,Verona,Fiorentina,2,1,H,2.1,1.73,2.13,1.72
IT1,05/05/2024,Milan,Genoa,3,3,D,1.73,2.1,1.76,2.07
IT1,05/05/2024,Roma,Juventus,1,1,D,2.38,1.57,2.42,1.57
IT1,06/05/2024,Salernitana,Atalanta,1,2,A,1.53,2.5,1.51,2.53
IT1,06/05/2024,Udinese,Napoli,1,1,D,1.88,2.02,1.81,1.98
IT1,10/05/2024,Frosinone,Inter,0,5,A,1.73,2.1,1.71,2.16
IT1,11/05/2024,Napoli,Bologna,0,2,A,1.99,1.91,1.92,1.88
IT1,11/05/2024,Milan,Cagliari,5,1,H,1.57,2.38,1.57,2.42
IT1,12/05/2024,Lazio,Empoli,2,0,H,2.01,1.89,1.96,1.86
IT1,12/05/2024,Genoa,Sassuolo,2,1,H,1.93,1.97,1.89,1.93
IT1,12/05/2024,Verona,Torino,1,2,A,2.5,1.53,2.45,1.56
IT1,12/05/2024,Juventus,Salernitana,1,1,D,1.5,2.63,1.48,2.63
IT1,12/05/2024,Atalanta,Roma,2,1,H,1.88,2.02,1.85,1.97
IT1,13/05/2024,Lecce,Udinese,0,2,A,2.3,1.62,2.29,1.63
IT1,13/05/2024,Fiorentina,Monza,2,1,H,1.73,2.1,1.72,2.14
IT1,17/05/2024,Fiorentina,Napoli,2,2,D,1.73,2.1,1.75,2.11
IT1,18/05/2024,Lecce,Atalanta,0,2,A,1.91,1.99,1.88,1.95
IT1,18/05/2024,Torino,Milan,3,1,H,2.1,1.73,2.14,1.73
IT1,19/05/2024,Sassuolo,Cagliari,0,2,A,1.84,2.06,1.83,2
IT1,19/05/2024,Monza,Frosinone,0,1,A,1.73,2.1,1.71,2.15
IT1,19/05/2024,Udinese,Empoli,1,1,D,2.2,1.67,2.26,1.65
IT1,19/05/2024,Inter,Lazio,1,1,D,1.73,2.1,1.73,2.13
IT1,19/05/2024,Roma,Genoa,1,0,H,1.8,2,1.79,2
IT1,20/05/2024,Salernitana,Verona,1,2,A,1.91,1.99,1.88,1.94
IT1,20/05/2024,Bologna,Juventus,3,3,D,2.3,1.62,2.39,1.58
IT1,23/05/2024,Cagliari,Fiorentina,2,3,A,1.73,2.1,1.71,2.17
IT1,24/05/2024,Genoa,Bologna,2,0,H,2.2,1.67,2.23,1.68
IT1,25/05/2024,Juventus,Monza,2,0,H,1.62,2.3,1.61,2.33
IT1,25/05/2024,Milan,Salernitana,3,3,D,1.25,4,1.26,3.78
IT1,26/05/2024,Atalanta,Torino,3,0,H,1.95,1.95,1.92,1.9
IT1,26/05/2024,Napoli,Lecce,0,0,D,1.57,2.38,1.57,2.41
IT1,26/05/2024,Empoli,Roma,2,1,H,1.88,2.02,1.85,1.98
IT1,26/05/2024,Frosinone,Udinese,0,1,A,1.99,1.91,1.96,1.86
IT1,26/05/2024,Lazio,Sassuolo,1,1,D,1.5,2.63,1.51,2.56
IT1,26/05/2024,Verona,Inter,2,2,D,1.62,2.3,1.64,2.28
IT1,02/06/2024,Atalanta,Fiorentina,2,3,A,1.53,2.5,1.54,2.48
IT2,16/08/2024,Brescia,Palermo,1,0,H,2.1,1.7,2.11,1.71
IT2,17/08/2024,Bari,Juve Stabia,1,3,A,2.35,1.57,2.35,1.57
IT2,17/08/2024,Pisa,Spezia,2,2,D,2.35,1.57,2.37,1.56
IT2,17/08/2024,Salernitana,Cittadella,2,1,H,2.25,1.62,2.24,1.62
IT2,17/08/2024,Sudtirol,Modena,2,1,H,2.4,1.53,2.43,1.54
IT2,18/08/2024,Catanzaro,Sassuolo,1,1,D,2.05,1.75,2.02,1.76
IT2,18/08/2024,Cesena,Carrarese,2,1,H,2.25,1.62,2.27,1.6
IT2,18/08/2024,Cosenza,Cremonese,1,0,H,2.25,1.62,2.25,1.62
IT2,18/08/2024,Frosinone,Sampdoria,2,2,D,2.1,1.7,2.11,1.7
IT2,18/08/2024,Reggiana,Mantova,2,2,D,2.25,1.62,2.24,1.62
IT2,23/08/2024,Modena,Bari,2,1,H,2.5,1.5,2.5,1.51
IT2,24/08/2024,Sudtirol,Salernitana,3,2,H,2.35,1.57,2.38,1.56
IT2,24/08/2024,Brescia,Cittadella,0,1,A,2.35,1.57,2.33,1.58
IT2,24/08/2024,Cremonese,Carrarese,1,0,H,2.2,1.65,2.18,1.66
IT2,24/08/2024,Pisa,Palermo,2,0,H,2.05,1.75,2.04,1.75
IT2,24/08/2024,Sampdoria,Reggiana,0,1,A,2.1,1.7,2.11,1.7
IT2,24/08/2024,Sassuolo,Cesena,2,1,H,1.9,1.95,1.88,1.9
IT2,24/08/2024,Spezia,Frosinone,2,1,H,1.98,1.88,1.91,1.86
IT2,25/08/2024,Catanzaro,Juve Stabia,0,0,D,2.05,1.75,2.05,1.74
IT2,25/08/2024,Mantova,Cosenza,3,2,H,2.05,1.75,2.02,1.76
IT2,27/08/2024,Bari,Sassuolo,1,1,D,2.05,1.75,2.06,1.76
IT2,27/08/2024,Carrarese,Sudtirol,2,0,H,2.6,1.48,2.64,1.46
IT2,27/08/2024,Cittadella,Pisa,1,1,D,2.15,1.67,2.12,1.69
IT2,27/08/2024,Cremonese,Palermo,0,1,A,1.95,1.9,1.88,1.9
IT2,27/08/2024,Frosinone,Modena,1,1,D,2.1,1.7,2.07,1.73
IT2,27/08/2024,Reggiana,Brescia,2,0,H,2.25,1.62,2.29,1.61
IT2,27/08/2024,Salernitana,Sampdoria,3,2,H,2.08,1.73,2.11,1.71
IT2,28/08/2024,Cesena,Catanzaro,2,0,H,2.05,1.8,2.02,1.77
IT2,28/08/2024,Cosenza,Spezia,0,0,D,2.2,1.65,2.2,1.65
IT2,28/08/2024,Juve Stabia,Mantova,1,0,H,2.1,1.7,2.09,1.72
IT2,31/08/2024,Sampdoria,Bari,0,0,D,2.2,1.65,2.2,1.64
IT2,31/08/2024,Modena,Cittadella,0,1,A,2.25,1.62,2.3,1.59
IT2,31/08/2024,Pisa,Reggiana,2,1,H,2.1,1.7,2.1,1.7
IT2,31/08/2024,Sassuolo,Cremonese,1,4,A,2.05,1.75,2.08,1.72
IT2,31/08/2024,Sudtirol,Brescia,1,2,A,2.7,1.44,2.68,1.44
IT2,01/09/2024,Catanzaro,Carrarese,3,1,H,2.15,1.67,2.14,1.68
IT2,01/09/2024,Frosinone,Juve Stabia,0,0,D,2.15,1.67,2.14,1.68
IT2,01/09/2024,Mantova,Salernitana,1,0,H,1.85,2,1.84,1.94
IT2,01/09/2024,Palermo,Cosenza,1,1,D,2.1,1.7,2.1,1.71
IT2,01/09/2024,Spezia,Cesena,2,1,H,2.1,1.7,2.12,1.69
IT2,13/09/2024,Cesena,Modena,2,2,D,2.7,1.44,2.57,1.49
IT2,14/09/2024,Bari,Mantova,2,0,H,2.1,1.7,2.09,1.72
IT2,14/09/2024,Brescia,Frosinone,4,0,H,2.2,1.65,2.21,1.64
IT2,14/09/2024,Cittadella,Catanzaro,0,0,D,2.1,1.7,2.12,1.7
IT2,14/09/2024,Cremonese,Spezia,1,1,D,2.03,1.83,1.99,1.79
IT2,14/09/2024,Juve Stabia,Palermo,1,3,A,2.15,1.67,2.16,1.67
IT2,15/09/2024,Carrarese,Sassuolo,0,2,A,2.03,1.83,2,1.79
IT2,15/09/2024,Cosenza,Sampdoria,2,1,H,2.2,1.65,2.2,1.64
IT2,15/09/2024,Reggiana,Sudtirol,1,3,A,2.6,1.48,2.59,1.47
IT2,15/09/2024,Salernitana,Pisa,2,3,A,1.93,1.93,1.9,1.87
IT2,20/09/2024,Catanzaro,Cremonese,1,2,A,1.98,1.88,1.93,1.85
IT2,21/09/2024,Cosenza,Sassuolo,0,1,A,2,1.85,1.96,1.82
IT2,21/09/2024,Palermo,Cesena,0,0,D,2.1,1.7,2.12,1.7
IT2,21/09/2024,Pisa,Brescia,2,1,H,2.15,1.67,2.17,1.66
IT2,21/09/2024,Reggiana,Salernitana,0,0,D,2.2,1.65,2.2,1.65
IT2,21/09/2024,Sampdoria,Sudtirol,1,0,H,2.35,1.57,2.36,1.56
IT2,21/09/2024,Modena,Juve Stabia,3,0,H,2.5,1.5,2.51,1.5
IT2,22/09/2024,Frosinone,Bari,0,3,A,2.08,1.73,2.07,1.73
IT2,22/09/2024,Mantova,Cittadella,1,0,H,2.05,1.75,2.04,1.76
IT2,22/09/2024,Spezia,Carrarese,4,2,H,2.1,1.7,2.09,1.72
IT2,27/09/2024,Cittadella,Frosinone,1,2,A,2.15,1.67,2.14,1.68
IT2,28/09/2024,Bari,Cosenza,1,1,D,2.25,1.62,2.25,1.62
IT2,28/09/2024,Carrarese,Reggiana,0,0,D,2.25,1.62,2.28,1.61
IT2,28/09/2024,Sassuolo,Spezia,0,0,D,2.03,1.83,1.98,1.8
IT2,29/09/2024,Cesena,Mantova,4,2,H,1.85,2,1.83,1.94
IT2,29/09/2024,Juve Stabia,Pisa,2,0,H,2.25,1.62,2.28,1.6
IT2,29/09/2024,Modena,Sampdoria,1,3,A,2.35,1.57,2.35,1.57
IT2,29/09/2024,Salernitana,Catanzaro,0,0,D,1.83,2.03,1.83,1.95
IT2,30/09/2024,Sudtirol,Palermo,1,3,A,2.35,1.57,2.33,1.57
IT2,30/09/2024,Brescia,Cremonese,3,2,H,2.1,1.7,2.12,1.69
IT2,04/10/2024,Sampdoria,Juve Stabia,1,2,A,2.35,1.57,2.37,1.56
IT2,05/10/2024,Frosinone,Carrarese,0,1,A,1.93,1.93,1.89,1.89
IT2,05/10/2024,Pisa,Cesena,3,1,H,2.08,1.73,2.08,1.71
IT2,05/10/2024,Sassuolo,Cittadella,6,1,H,1.98,1.88,1.92,1.86
IT2,05/10/2024,Spezia,Reggiana,1,0,H,2.15,1.67,2.18,1.65
IT2,06/10/2024,Catanzaro,Modena,2,2,D,2.25,1.62,2.28,1.6
IT2,06/10/2024,Cosenza,Sudtirol,0,2,A,2.6,1.48,2.59,1.47
IT2,06/10/2024,Cremonese,Bari,1,1,D,2.05,1.8,1.99,1.79
IT2,06/10/2024,Mantova,Brescia,1,1,D,2.05,1.75,2.03,1.76
IT2,06/10/2024,Palermo,Salernitana,0,1,A,1.9,1.95,1.87,1.9
IT2,18/10/2024,Bari,Catanzaro,1,1,D,2.15,1.67,2.16,1.67
IT2,19/10/2024,Cittadella,Cosenza,0,0,D,2.15,1.67,2.19,1.65
IT2,19/10/2024,Modena,Palermo,2,2,D,2.3,1.6,2.29,1.59
IT2,19/10/2024,Salernitana,Spezia,0,2,A,2.1,1.7,2.07,1.72
IT2,19/10/2024,Sudtirol,Pisa,1,2,A,2.6,1.48,2.6,1.47
IT2,19/10/2024,Brescia,Sassuolo,2,5,A,2.03,1.83,1.96,1.82
IT2,20/10/2024,Carrarese,Mantova,1,1,D,1.98,1.88,1.93,1.84
IT2,20/10/2024,Juve Stabia,Cremonese,1,2,A,2.1,1.7,2.12,1.69
IT2,20/10/2024,Reggiana,Frosinone,2,0,H,2.08,1.73,2.08,1.72
IT2,20/10/2024,Cesena,Sampdoria,3,5,A,2.1,1.7,2.12,1.69
IT2,25/10/2024,Spezia,Bari,0,0,D,2.2,1.65,2.2,1.65
IT2,26/10/2024,Cesena,Brescia,2,0,H,2,1.85,1.96,1.82
IT2,26/10/2024,Cosenza,Juve Stabia,1,1,D,2.25,1.62,2.25,1.61
IT2,26/10/2024,Cremonese,Salernitana,2,1,H,1.9,1.95,1.85,1.92
IT2,26/10/2024,Palermo,Reggiana,2,0,H,2.05,1.75,2.02,1.77
IT2,26/10/2024,Carrarese,Cittadella,3,0,H,2.35,1.57,2.33,1.57
IT2,26/10/2024,Sassuolo,Modena,2,0,H,2.05,1.75,2.01,1.77
IT2,27/10/2024,Catanzaro,Sudtirol,3,0,H,2.6,1.44,2.55,1.48
IT2,27/10/2024,Frosinone,Pisa,0,0,D,2.15,1.63,2.12,1.69
IT2,27/10/2024,Sampdoria,Mantova,1,0,H,1.98,1.88,1.92,1.85
IT2,29/10/2024,Bari,Carrarese,0,0,D,2.1,1.7,2.1,1.71
IT2,29/10/2024,Brescia,Spezia,1,1,D,2.2,1.65,2.21,1.65
IT2,29/10/2024,Juve Stabia,Sassuolo,2,2,D,2.05,1.8,2,1.79
IT2,29/10/2024,Modena,Cremonese,2,2,D,2.25,1.62,2.26,1.62
IT2,29/10/2024,Reggiana,Cosenza,0,1,A,2.5,1.5,2.52,1.5
IT2,29/10/2024,Salernitana,Cesena,1,1,D,2.03,1.83,2,1.79
IT2,30/10/2024,Sudtirol,Frosinone,1,1,D,2.5,1.5,2.49,1.51
IT2,30/10/2024,Cittadella,Sampdoria,0,0,D,2.2,1.65,2.16,1.66
IT2,30/10/2024,Mantova,Palermo,0,0,D,1.93,1.93,1.89,1.87
IT2,30/10/2024,Pisa,Catanzaro,0,0,D,2.1,1.7,2.12,1.69
IT2,02/11/2024,Bari,Reggiana,2,2,D,2.15,1.67,2.14,1.68
IT2,02/11/2024,Carrarese,Juve Stabia,0,0,D,2.3,1.6,2.3,1.59
IT2,02/11/2024,Spezia,Modena,1,0,H,2.35,1.57,2.36,1.56
IT2,03/11/2024,Catanzaro,Frosinone,0,0,D,2.15,1.67,2.12,1.68
IT2,03/11/2024,Cesena,Sudtirol,1,0,H,2.35,1.57,2.33,1.57
IT2,03/11/2024,Cosenza,Salernitana,1,1,D,2.1,1.7,2.1,1.7
IT2,03/11/2024,Cremonese,Pisa,1,3,A,2.05,1.8,2,1.78
IT2,03/11/2024,Palermo,Cittadella,0,1,A,2,1.85,1.94,1.83
IT2,03/11/2024,Sampdoria,Brescia,0,1,A,1.98,1.88,1.94,1.83
IT2,03/11/2024,Sassuolo,Mantova,1,0,H,1.67,2.15,1.64,2.18
IT2,08/11/2024,Frosinone,Palermo,1,1,D,2.05,1.75,2.05,1.74
IT2,09/11/2024,Brescia,Cosenza,2,3,A,2.15,1.67,2.13,1.68
IT2,09/11/2024,Modena,Carrarese,2,0,H,2.3,1.6,2.32,1.58
IT2,09/11/2024,Pisa,Sampdoria,3,0,H,2.25,1.62,2.27,1.61
